series_name,series_slug_tr,series_slug_en,release_date,figure_name,figure_slug_tr,figure_slug_en,figure_number,figure_code,character_name,short_description_tr,short_description_en,figure_role,figure_type,min_price,max_price,avg_price,price_updated_at,rarity_level,rarity_score,series_score,value_score,demand_score,view_count_30d,collection_count_30d,favorite_count_30d,rating_count,piece_count,accessory_count,main_color,image_url,thumbnail_url,is_featured,is_active,is_published
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Dragon Guitarist,dragon-guitarist,dragon-guitarist,5,colVID2-5,Dragon Guitarist,"Dragon Guitarist, sahneyi ateşiyle aydınlatır. Tutkulu ve unutulmaz bir performans sergiler.",,Gitarist,Tutkulu / Parlak,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Alien Singer,alien-singer,alien-singer,6,colVID2-6,Alien Singer,"Alien Singer, uzay melodilerini dünyaya taşır. Fütüristik tarzıyla dikkat çeker.",,Şarkıcı,Fütüristik / Özgün,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Zombie Dancer,zombie-dancer,zombie-dancer,7,colVID2-7,Zombie Dancer,"Zombie Dancer, ritimleriyle ölümsüzleşir. Eğlenceli, komik ve beklenmedik hareketlerle doludur.",,Dansçı,Eğlenceli / Komik,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,DJ Panda,dj-panda,dj-panda,8,colVID2-8,DJ Panda,"DJ Panda, sevimliliğiyle sahnede fark yaratır. Ritimleri tatlı ama güçlüdür.",,DJ,Sevimli / Güçlü,9,9,9,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Robot Singer,robot-singer,robot-singer,9,colVID2-9,Robot Singer,"Robot Singer, kusursuz vokaliyle sahneye düzen getirir. Mükemmeliyetçi ama duygusaldır.",,Şarkıcı,Kusursuz / Duygusal,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Mermaid Rapper,mermaid-rapper,mermaid-rapper,10,colVID2-10,Mermaid Rapper,"Mermaid Rapper, dalgaların sesiyle rap’i harmanlar. Güçlü, zarif ve özgün bir karakterdir.",,Rapçi,Zarif / Güçlü,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Werewolf Drummer,werewolf-drummer,werewolf-drummer,11,colVID2-11,Werewolf Drummer,"Werewolf Drummer, sahneye vahşi bir enerji katar. Güçlü davul vuruşlarıyla dikkat çeker.",,Davulcu,Vahşi / Güçlü,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi VIDIYO Bandmates 2,lego-minifigurler-serisi-vidiyo-bandmates-2,lego-minifigures-series-vidiyo-bandmates-2,2021-10-01,Disco Fairy,disco-fairy,disco-fairy,12,colVID2-12,Disco Fairy,"Disco Fairy, sahneyi parıltısıyla aydınlatır. Neşeli, sihirli ve pozitif enerjilidir.",,Peri,Neşeli / Parlak,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Robot Repair Tech,robot-repair-tech,robot-repair-tech,1,col22-1,Robot Repair Tech,"Robot Repair Tech, geleceğin tamircisidir. Mekanik zekâsı ve neşeli tavrıyla bozuk robotlara yeniden hayat verir. Yaratıcı, sabırlı ve pozitif bir karakterdir. Teknolojiye ruh katar.",,Mühendis,Yaratıcı / Sabırlı,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Chili Costume Girl,chili-costume-girl,chili-costume-girl,2,col22-2,Chili Costume Girl,"Chili Costume Girl, eğlencenin ateşli yüzüdür. Cesur, enerjik ve neşelidir. Kostümüyle dikkat çeker, her ortamda kahkaha yaratır. Sıcakkanlıdır, pozitif enerji saçar.",,Kostüm Karakteri,Komik / Enerjik,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Troubadour,troubadour,troubadour,3,col22-3,Troubadour,"Troubadour, eski çağların neşeli ozanıdır. Lütle müziğini paylaşır, hikâyeler anlatır. Romantik, sanatsal ve pozitif bir karakterdir. Her melodisiyle insanlara umut verir.",,Sanatçı,Romantik / Pozitif,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Snow Guardian,snow-guardian,snow-guardian,4,col22-4,Snow Guardian,"Snow Guardian, karlar diyarının cesur savaşçısıdır. Soğukkanlı, adaletli ve kararlıdır. Fırtınalar arasında onuruyla yürür, her adımında cesareti temsil eder.",,Savaşçı,Cesur / Soğukkanlı,10,10,10,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Horse and Groom,horse-and-groom,horse-and-groom,5,col22-5,Horse and Groom,"Horse and Groom, düğün gününün şık kahramanıdır. Neşeli, romantik ve sorumludur. Sevgiyi ve bağlılığı simgeler; zarif duruşuyla fark yaratır.",,Damat,Neşeli / Romantik,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Figure Skating Champion,figure-skating-champion,figure-skating-champion,6,col22-6,Figure Skating Champion,"Figure Skating Champion, zarafetin ve disiplini temsil eder. Sahada dengeli, sahne dışında mütevazıdır. Azimli, hırslı ve çalışkandır. Her dönüşünde mükemmeli arar.",,Sporcu,Zarif / Disiplinli,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Raccoon Costume Girl,raccoon-costume-girl,raccoon-costume-girl,7,col22-7,Raccoon Costume Girl,"Raccoon Costume Girl, doğanın mizahi yanını taşır. Komik, enerjik ve yaratıcıdır. Kostümüyle dikkat çeker; temizlik ve çevre dostu mesajlar verir.",,Kostüm Karakteri,Mizahi / Yaratıcı,7,7,7,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Forest Elf,forest-elf,forest-elf,8,col22-8,Forest Elf,"Forest Elf, doğayla bütünleşmiş bilge bir varlıktır. Sakin, yardımsever ve sezgiseldir. Her ağacın hikayesini duyar, doğayı korumayı görev bilir.",,Doğa Karakteri,Sakin / Bilge,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Night Protector,night-protector,night-protector,9,col22-9,Night Protector,"Night Protector, adaletin gece savaşçısıdır. Cesur, kararlı ve bilgedir. Işığın yokluğunda bile umudu taşır; her zırh darbesiyle iyiliği savunur.",,Kahraman,Adaletli / Kararlı,10,10,10,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Birdwatcher,birdwatcher,birdwatcher,10,col22-10,Birdwatcher,"Birdwatcher, doğa sevgisiyle kuşları gözlemler. Sabırlı, dikkatli ve sevecendir. Her kuşta yeni bir hikâye bulur; doğanın güzelliğini keşfeder.",,Gözlemci,Sabırlı / Sevecen,8,8,8,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Space Creature,space-creature,space-creature,11,col22-11,Space Creature,"Space Creature, uzak galaksilerden gelen eğlenceli bir karakterdir. Komik, pozitif ve meraklıdır. Evrende dostluk arar, her gezegende kahkaha bırakır.",,Uzaylı,Komik / Meraklı,8,8,8,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 22,lego-minifigurler-serisi-22,lego-minifigures-series-22,2022-01-01,Wheelchair Racer,wheelchair-racer,wheelchair-racer,12,col22-12,Wheelchair Racer,"Wheelchair Racer, azmin ve cesaretin sembolüdür. Güçlü, hırslı ve kararlıdır. Engelleri aşmakta ustadır; sınır tanımadan yoluna devam eder.",,Sporcu,Güçlü / Azimli,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Mechakoopa,mechakoopa,mechakoopa,1,colSM4-1,Mechakoopa,"Mechakoopa, mekanik zekâsıyla üretilmiş bir düşmandır. Küçük ama güçlüdür. Elektrik saçan gözleriyle dikkat çeker.",,Mekanik Düşman,Küçük / Tehlikeli,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Para Biddybud,para-biddybud,para-biddybud,2,colSM4-2,Para Biddybud,"Para Biddybud, sevimli bir uçan karakterdir. Görünüşü zararsız olsa da hızla yaklaşır. Gökyüzünün huzursuz misafiridir.",,Gökyüzü Karakteri,Hızlı / Neşeli,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Ant Trooper,ant-trooper,ant-trooper,3,colSM4-3,Ant Trooper,"Ant Trooper, karınca benzeri bir düşmandır. Platformlarda sabırla yürür, acele eden oyuncular için risk oluşturur.",,Platform Düşmanı,Sabırlı / Azimli,7,7,7,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Goombrat,goombrat,goombrat,4,colSM4-4,Goombrat,"Goombrat, klasik Goomba’nın yeni nesil versiyonudur. Daha yassı ve hızlıdır. Küçük ama azimlidir.",,Klasik Düşman,Yassı / Hızlı,7,7,7,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Koopa Paratroopa,koopa-paratroopa,koopa-paratroopa,5,colSM4-5,Koopa Paratroopa,"Koopa Paratroopa, kanatlarıyla engelleri aşar. Uçuşu düzensizdir ama kararlıdır. Klasik düşmanlar arasında favoridir.",,Uçan Düşman,Dengesiz / Kararlı,8,8,8,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Bulber,bulber,bulber,6,colSM4-6,Bulber,"Bulber, geceleri ışık saçan bir deniz canlısıdır. Su altında yolu aydınlatır, ama dokunana zarar verir.",,Deniz Canlısı,Işıltılı / Tehlikeli,8,8,8,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Freezie,freezie,freezie,7,colSM4-7,Freezie,"Freezie, buz patlamasıyla bilinir. Platformları dondurarak oyuncunun hareket alanını kısıtlar. Soğukkanlı bir düşmandır.",,Buz Düşmanı,Soğukkanlı / Tehditkâr,9,9,9,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Scaredy Rat,scaredy-rat,scaredy-rat,8,colSM4-8,Scaredy Rat,"Scaredy Rat, ürkek ama hızlı bir düşmandır. Kaçarak oynar, vurulması zordur. Komik davranışlarıyla dikkat çeker.",,Kaçak Düşman,Ürkek / Komik,7,7,7,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Baby Penguin,baby-penguin,baby-penguin,9,colSM4-9,Baby Penguin,"Baby Penguin, sevimli ama savunmasız bir figürdür. Kayarken düşebilir, ama tatlılığıyla gönül kazanır.",,Sevimli Karakter,Zararsız / Dengeci,6,6,6,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 4,lego-minifigurler-serisi-super-mario-character-packs-4,lego-minifigures-series-super-mario-character-packs-4,2022-01-01,Boomerang Bro,boomerang-bro,boomerang-bro,10,colSM4-10,Boomerang Bro,"Boomerang Bro, yetenekli bir savaşçıdır. Bumeranglarını isabetle fırlatır. Zorluk seviyesi yüksek düşmanlardandır.",,Savaşçı Düşman,Hedefli / Güçlü,10,10,10,,Çok Nadir,,,,,0,0,0,0,7,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Kermit the Frog,kermit-the-frog,kermit-the-frog,1,colMU-1,Kermit the Frog,"Kermit the Frog, sakinliği ve bilge sözleriyle tanınır. Zorluklara rağmen iyimserliğini kaybetmez. Yeşil kalbiyle herkese umut verir.",,Ana Karakter,Bilge / Sakin,12,12,12,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Miss Piggy,miss-piggy,miss-piggy,2,colMU-2,Miss Piggy,"Miss Piggy, sahnelerin yıldızıdır. Gücü, zarafeti ve özgüveniyle dikkat çeker. Girdiği her ortamda parlamayı bilir.",,Sahne Yıldızı,Güçlü / Gösterişli,13,13,13,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Fozzie Bear,fozzie-bear,fozzie-bear,3,colMU-3,Fozzie Bear,"Fozzie Bear, komik şakalarıyla herkesin neşesidir. Mizah anlayışı saf, enerjisi sınırsızdır. “Wocka wocka!” repliğiyle efsaneleşmiştir.",,Komedyen,Saf / Neşeli,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Gonzo the Great,gonzo-the-great,gonzo-the-great,4,colMU-4,Gonzo the Great,"Gonzo the Great, çılgın numaralarıyla tanınır. Cesur, özgün ve biraz da delidir. Eğlencenin sınırlarını zorlar.",,Gösteri Adamı,Cesur / Çılgın,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Animal,animal,animal,5,colMU-5,Animal,"Animal, baterinin efendisidir. Enerjik, vahşi ama müzikte dahi bir ruha sahiptir. Sahne onun evi gibidir.",,Müzisyen,Enerjik / Tutkulu,14,14,14,,Çok Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Swedish Chef,swedish-chef,swedish-chef,6,colMU-6,Swedish Chef,"Swedish Chef, mutfakta kaos yaratan bir ustadır. Anlaşılmaz diliyle bile gülümsetir. Her yemeği bir gösteriye dönüştürür.",,Şef,Dağınık / Komik,12,12,12,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Beaker,beaker,beaker,7,colMU-7,Beaker,"Beaker, sürekli başına iş gelen saf bilim asistanıdır. Korkak ama sevimlidir. “Mee mee!” sesleriyle tanınır.",,Bilim Asistanı,Saf / Korkak,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Dr. Bunsen Honeydew,dr-bunsen-honeydew,dr-bunsen-honeydew,8,colMU-8,Dr. Bunsen Honeydew,"Dr. Bunsen Honeydew, deneylerin arkasındaki dâhidir. Soğukkanlı, meraklı ve yenilikçidir. Bilimle eğlenceyi harmanlar.",,Bilim Adamı,Zeki / Meraklı,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Statler,statler,statler,9,colMU-9,Statler,"Statler, tiyatro balkonundan eleştiri yağdırır. Esprileri keskin, mizahı kurudur. Her şakada ince bir bilgelik vardır.",,Eleştirmen,Alaycı / Bilge,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Waldorf,waldorf,waldorf,10,colMU-10,Waldorf,"Waldorf, Statler’ın alaycı ortağıdır. Yaşlı ama enerjik bir mizah ustasıdır. Herkesi güldürmeyi başarır.",,Eleştirmen,Mizahi / Yaşlı,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Janice,janice,janice,11,colMU-11,Janice,"Janice, rahat tavırlarıyla özgür ruhun temsilcisidir. Müzik onun dili, barış onun felsefesidir.",,Müzisyen,Rahat / Barışçıl,11,11,11,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi The Muppets,lego-minifigurler-serisi-the-muppets,lego-minifigures-series-the-muppets,2022-05-01,Rowlf the Dog,rowlf-the-dog,rowlf-the-dog,12,colMU-12,Rowlf the Dog,"Rowlf the Dog, piyano başında klasik müzikle eğlenceyi birleştirir. Sadık, huzurlu ve derin bir karakterdir.",,Müzisyen,Sadık / Huzurlu,12,12,12,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Blue Shy Guy,blue-shy-guy,blue-shy-guy,1,colSM5-1,Blue Shy Guy,"Blue Shy Guy, maskesinin ardında saklanan gizemli bir karakterdir. Neşeli görünür ama tehlikeli hamleleriyle bilinir. Her an sürpriz yapabilir.",,Maskeli Düşman,Neşeli / Gizemli,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Nabbit,nabbit,nabbit,2,colSM5-2,Nabbit,"Nabbit, hırsız karakterdir. Koşarak eşyaları çalar ama sevimliliğiyle affedilir. Mario evreninin kaçak kahramanıdır.",,Kaçak Karakter,Hızlı / Kurnaz,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Toadette,toadette,toadette,3,colSM5-3,Toadette,"Toadette, enerjik ve neşeli bir karakterdir. Cesur ruhu ve yardımseverliğiyle bilinir. Platformlarda dengenin ustasıdır.",,Yardımcı Karakter,Cesur / Neşeli,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Hammer Bro,hammer-bro,hammer-bro,4,colSM5-4,Hammer Bro,"Hammer Bro, savaşçı karakterdir. Fırlattığı çekiçlerle oyuncuyu zorlar. Zorlu bölümlerin ikonik düşmanıdır.",,Savaşçı Düşman,Güçlü / Agresif,8,8,8,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Waddlewing,waddlewing,waddlewing,5,colSM5-5,Waddlewing,"Waddlewing, süzülen bir yaratık. Havadaki dengesiz uçuşuyla tahmin edilmezdir. Klasik düşmanlar arasında özel yere sahiptir.",,Hava Düşmanı,Dengesiz / Uçucu,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Tanoomba,tanoomba,tanoomba,6,colSM5-6,Tanoomba,"Tanoomba, tanuki gücüne sahip bir Goomba’dır. Kuyruğuyla saldırır. Küçük ama kararlı bir rakiptir.",,Hayvan Temalı Düşman,Küçük / Kararlı,8,8,8,,Yaygın,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Yoshi (Purple),yoshi-purple,yoshi-purple,7,colSM5-7,Yoshi (Purple),"Yoshi (Purple), sevimliliğiyle tanınır. Sadık, dost canlısı ve hızlıdır. Renkli görünümüyle koleksiyonun gözdesidir.",,Sadık Yardımcı,Hızlı / Sevimli,10,10,10,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi Super Mario Character Packs 5,lego-minifigurler-serisi-super-mario-character-packs-5,lego-minifigures-series-super-mario-character-packs-5,2022-08-01,Cat Goomba,cat-goomba,cat-goomba,8,colSM5-8,Cat Goomba,"Cat Goomba, kedi kostümüyle sempatik ama tırmalayıcı bir karakterdir. Engelleri aşarken çevikliğiyle fark yaratır.",,Kostümlü Düşman,Çevik / Komik,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 23,lego-minifigurler-serisi-23,lego-minifigures-series-23,2022-09-01,Nutcracker,nutcracker,nutcracker,1,col23-1,Nutcracker,"Nutcracker, klasik hikâyelerin kahraman ruhunu taşır. Asil, cesur ve kararlıdır. Üniformasıyla nostaljiyi temsil eder. Her adımıyla gelenekleri yaşatır, adaletin sesi olur.",,Asker / Kahraman,Asil / Cesur,9,9,9,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 23,lego-minifigurler-serisi-23,lego-minifigures-series-23,2022-09-01,Sugar Fairy,sugar-fairy,sugar-fairy,2,col23-2,Sugar Fairy,"Sugar Fairy, tatlılığın ve sihrin simgesidir. Neşeli, pozitif ve yardımseverdir. Şeker tozu sihriyle mutluluk yayar; her ortamı renkli bir masala çevirir.",,Peri,Neşeli / Pozitif,8,8,8,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
